정류소ID,모바일ID,정류소명,영문명,시_도,구_군,동,X좌표,Y좌표,경유노선수,경유노선
7111021200,1712,화원시장건너,Hwawon Market,대구광역시,달성군,화원읍,12830.0664,3548.0588,2,"623, 653"
7111021300,1710,본리지구건너,Bolli Area,대구광역시,달성군,화원읍,12830.4271,3548.1443,4,"623, 653, 달서3, 달성1"
7111021400,5355,본리지구앞,Bolli Area,대구광역시,달성군,화원읍,12830.4777,3548.1567,3,"623, 653, 달서3"
7111021500,1709,시립희망원,Daegu Hope Village,대구광역시,달성군,화원읍,12830.6353,3548.2651,3,"623, 653, 달성1"
7111021600,2341,대곡역그린빌,Daegok Station Greenvil ,대구광역시,달성군,화원읍,12830.6495,3548.2705,2,"623, 653"
7111021700,2649,정대1리(안매남),Jeongdae 1-ri,대구광역시,달성군,가창면,12834.4112,3546.1197,1,가창2
7111021800,2648,정대1리(바깥매남),Jeongdae 1-ri,대구광역시,달성군,가창면,12834.2781,3545.9219,1,가창2
7111021900,1931,정대2리마을회관앞,Jeongdae2-ri Maeul Center,대구광역시,달성군,가창면,12833.40285,3544.863048,1,가창2
7111022200,5289,행정리(한천서원),Haengjeong-ri,대구광역시,달성군,가창면,12839.2911,3546.7766,1,가창2
7111022300,1542,행정리,Haengjeong-ri,대구광역시,달성군,가창면,12839.4021,3546.7557,1,가창2
7111022400,1545,상원리(전평못식당),Sangwon-ri,대구광역시,달성군,가창면,12839.4457,3546.4353,1,가창2
7111022500,1544,단산리입구,Dansan-ri,대구광역시,달성군,가창면,12839.2023,3546.2854,1,가창2
7111022600,2664,오설리,Oseol-ri,대구광역시,달성군,구지면,12821.8842,3540.6937,1,달성3
7111022700,1835,동아제약건너,Donga Pharmaceutical Co Ltd,대구광역시,달성군,논공읍,12828.0975,3544.4012,2,"600, 655"
7111022800,1836,동아제약,Donga Pharmaceutical Co Ltd,대구광역시,달성군,논공읍,12828.0979,3544.386,3,"600, 655, 달성6"
7111022900,2674,샤니삼거리2,Shany (3) Junction,대구광역시,달성군,논공읍,12827.7222,3544.0315,3,"600, 달성5, 달성6"
7111023000,2673,샤니삼거리1,Shany (3) Junction,대구광역시,달성군,논공읍,12827.7359,3544.0304,2,"600, 달성5"
7111023100,1833,용연사,Yongyeonsa ,대구광역시,달성군,옥포면,12830.6763,3545.1138,3,"600, 달성2, 달성5"
7111023200,5172,논공삼거리1,Nongong (3) Junction,대구광역시,달성군,논공읍,12826.1383,3543.6039,2,"600, 655"
7111023300,1826,달성취수장건너,Dalseong Water Purification Plant,대구광역시,달성군,논공읍,12825.6302,3543.9014,3,"600, 655, 달성6"
7111023400,1847,달성취수장앞,Dalseong Water Purification Plant,대구광역시,달성군,논공읍,12825.528,3543.996,3,"600, 655, 달성6"
7111023500,2400,위천삼거리(현풍방향),Wicheon (3) Junction,대구광역시,달성군,논공읍,12823.9212,3545.5822,3,"600, 655, 달성6"
7111023600,2407,성요셉요양병원건너,Saint Joseph hospital,대구광역시,달성군,논공읍,12827.1805,3543.3018,4,"600, 급행4, 달성5, 달성6"
7111023700,2408,성요셉요양병원앞,Saint Joseph hospital,대구광역시,달성군,논공읍,12827.1942,3543.3002,3,"600, 급행4, 달성5"
7111023800,1830,박석진교,Bakseokjingyo (Bridge),대구광역시,달성군,현풍면,12826.2268,3542.4213,4,"600, 655, 달성5, 달성6"
7111023900,1515,성하리,Seongha-ri,대구광역시,달성군,현풍면,12826.24644,3542.366167,4,"600, 655, 달성5, 달성6"
7111024000,1300,현풍삼거리,Hyeonpung (3) Junction,대구광역시,달성군,현풍면,12826.3351,3542.0361,1,655
7111024100,1512,현풍중고등학교,Hyeonpung High School,대구광역시,달성군,현풍면,12826.3535,3541.8129,1,655
7111024200,5090,달성우체국건너,Dalseong Post Office,대구광역시,달성군,현풍면,12826.3504,3541.6328,2,"655, 급행4"
7111024400,5468,유가사(종점),Yugasa,대구광역시,달성군,유가면,12830.08035,3542.828294,2,"600, 달성5"
7111024600,2403,도동서원,Dodong-Seowon,대구광역시,달성군,구지면,12822.3328,3542.1062,1,달성3
7111024700,5471,자모공원,Jamo Park,대구광역시,달성군,현풍면,12823.7259,3541.4886,1,
7111024800,1298,달성소방서건너,Dalseong Fire Station,대구광역시,달성군,현풍면,12826.7883,3540.9286,5,"600, 달성3, 달성5, 달성6, 달성7"
7111025000,2402,신기리1,Singi-ri,대구광역시,달성군,현풍면,12826.5808,3540.1775,2,"600, 달성3"
7111025100,2437,신기리2,Singi-ri,대구광역시,달성군,현풍면,12826.6083,3540.1836,2,"600, 달성3"
7111025200,2622,대리마을회관,Dae-ri Maeul Center,대구광역시,달성군,현풍면,12825.62551,3539.92441,2,"600, 달성3"
7111025300,2621,대리,Dae-ri,대구광역시,달성군,현풍면,12825.3616,3539.8567,2,"600, 달성3"
7111025400,2583,내리1,Nae-ri,대구광역시,달성군,구지면,12824.3993,3538.4677,1,달성7
7111025500,5479,목단리,Mokdan-ri,대구광역시,달성군,구지면,12825.1511,3537.3829,1,달성7
7111025600,2612,수리리,Suri-ri,대구광역시,달성군,구지면,12823.7823,3539.9021,1,달성3
7111025700,2613,징리보건소,Jing-ri Community Health Center,대구광역시,달성군,구지면,12822.9263,3540.1321,1,달성3
7111025800,2640,고봉리,Gobong-ri,대구광역시,달성군,구지면,12826.27133,3538.98419,2,"달성3, 달성7"
7111025900,2684,평촌리,Pyeongchon-ri,대구광역시,달성군,구지면,12827.4902,3538.6162,1,달성7
7111026000,2562,한정리(한정초교건너),Hanjeong-ri,대구광역시,달성군,유가면,12827.3239,3538.8515,1,달성6
7111026100,2563,한정리(한정초교),Hanjeong-ri,대구광역시,달성군,유가면,12827.5009,3538.7688,1,달성6
7111026200,2638,달창저수지,Dalchang Reservoir,대구광역시,달성군,유가면,12828.28155,3538.704615,1,달성6
7111026300,2639,대산,Daesan,대구광역시,달성군,,12830.56624,3538.325342,1,달성6
7111026400,5488,본말(종점),Bonmal,대구광역시,달성군,,12830.61681,3538.573613,1,달성6
7111026500,2385,삼산지,Samsanji,대구광역시,달성군,가창면,12839.4508,3543.8538,1,가창2
7111026600,1531,삼산리(은지가든),Samsan-ri,대구광역시,달성군,가창면,12839.4594,3543.764,1,가창2
7111026700,2996,오리(양지마을),O-ri,대구광역시,달성군,가창면,12835.6332,3547.2736,1,가창2
7111026800,2313,다사고등학교건너,Dasa High School,대구광역시,달성군,다사읍,12827.7217,3551.6459,11,"250, 425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서2, 성서3"
7111026900,1199,매곡정수사업소건너,Maegok Water Purification Plant,대구광역시,달성군,다사읍,12827.0346,3551.2662,11,"250, 425, 524, 527, 564, 655, 급행1, 달서1, 성서1, 성서1-1, 성서3"
7111027000,1198,매곡(종점),Maegok,대구광역시,달성군,다사읍,12827.0159,3551.2906,11,"250, 425, 524, 527, 564, 655, 급행1, 달서1, 성서1, 성서1-1, 성서3"
7111027100,1946,대평2리,Daepyeong 2-ri,대구광역시,달성군,하빈면,12827.94325,3556.027372,1,성서2
7111027200,9043,현풍운전시험장,Hyeonpung Driver's License Exam Center,대구광역시,달성군,현풍면,12826.35733,3542.142879,4,"600, 655, 달성5, 달성6"
7111027300,5497,도동,Do-dong,대구광역시,달성군,구지면,12821.4859,3541.1331,1,달성3
7111027700,65,에코테마파크대구숲앞,Eco Theme Park Daegu Forest,대구광역시,달성군,가창면,12837.63782,3547.746004,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111027800,2682,가천리,Gacheon-ri,대구광역시,달성군,유가면,12827.1488,3539.5796,2,"달성6, 달성7"
7111027900,5173,약산온천입구,Yaksan Spa,대구광역시,달성군,논공읍,12825.2365,3544.2387,2,"600, 655"
7111028000,2630,경서중학교앞,Kyungso Middle School,대구광역시,달성군,옥포면,12826.0483,3546.8601,5,"600, 623, 655, 급행4, 달성2"
7111028100,9053,옥포농협건너,Okpo Nonghyup,대구광역시,달성군,옥포면,12827.73896,3547.291344,4,"600, 623, 655, 달성2"
7111028300,9054,옥포초등학교앞,Okpo Elementary School,대구광역시,달성군,옥포면,12827.84527,3547.328313,5,"600, 623, 655, 급행4, 달성2"
7111028400,5506,갈실마을회관종점,Galsil Community Center,대구광역시,달성군,논공읍,12827.26681,3545.306992,1,달성2
7111028500,1534,녹동서원앞,Nokdong-Seowon,대구광역시,달성군,가창면,12838.792,3543.3818,1,가창2
7111028600,1533,우록리(선흥사입구),Urok-ri,대구광역시,달성군,가창면,12839.1533,3543.4938,1,가창2
7111028700,1532,우록리(부곡장식당),Urok-ri,대구광역시,달성군,가창면,12839.3668,3543.6025,1,가창2
7111029000,2591,봉촌2리,Bongchon 2-ri,대구광역시,달성군,하빈면,12823.5239,3551.6921,1,성서2
7111029100,2534,동곡초등학교앞,Donggok Elementary School,대구광역시,달성군,하빈면,12825.0766,3552.6563,9,"0-89, 0-90, 0-93, 20, 250, 50, 50-1, 51, 성서2"
7111029200,1355,하빈농협동곡지점1,Habin Nonghyup Donggok Branch,대구광역시,달성군,하빈면,12825.2875,3552.6322,2,"20, 성서2"
7111029300,2632,마비정벽화마을(종점),Mabijeong Wall Painting Maeul,대구광역시,달성군,화원읍,12832.4966,3546.7949,1,달성2
7111029400,1890,본리1리,Bolli 1-ri,대구광역시,달성군,화원읍,12831.0608,3547.4758,1,달성2
7111029500,2343,명곡미래빌2단지앞,Myeonggok Mirae Ville Apts,대구광역시,달성군,화원읍,12829.7103,3547.9663,3,"623, 651, 달성2"
7111029600,2321,기곡(종점),Gigok,대구광역시,달성군,하빈면,12826.3872,3555.8671,1,성서2
7111029700,1360,하목정(종점),Hamokjeong,대구광역시,달성군,하빈면,12824.4485,3552.9227,1,성서2
7111029900,1364,육신사,Yuksinsa shrine,대구광역시,달성군,하빈면,12825.024,3554.4905,1,성서2
7111030100,9047,달성군청건너,Dalseong County Office,대구광역시,달성군,논공읍,12825.824,3546.51722,4,"623, 655, 달성2, 달성6"
7111030200,9046,달성군청앞,Dalseong County Office,대구광역시,달성군,논공읍,12825.82862,3546.51032,3,"623, 655, 달성2"
7111030400,1952,명곡1리입구1,Myeonggok 1-ri,대구광역시,달성군,화원읍,12830.0583,3547.3923,1,달성5
7111030500,1953,명곡1리입구2,Myeonggok 1-ri,대구광역시,달성군,화원읍,12830.0858,3547.3766,1,달성5
7111030700,1696,귀남지휴게소1,Gwinamji Rest Area,대구광역시,달성군,화원읍,12830.7617,3546.1346,1,달성5
7111030800,2708,귀남지휴게소2,Gwinamji Rest Area,대구광역시,달성군,화원읍,12830.7563,3546.1386,1,달성5
7111032100,1831,공단하수처리장앞,Gongdan Sewage Treatment Plant,대구광역시,달성군,논공읍,12826.3092,3543.4216,2,"600, 655"
7111032200,1832,공단하수처리장건너,Gongdan Sewage Treatment Plant,대구광역시,달성군,논공읍,12826.2848,3543.4059,2,"600, 655"
7111032400,1813,옥포무지개마을,Okpo Mujigae-maeul,대구광역시,달성군,옥포면,12827.24514,3547.664579,1,달성2
7111032500,5532,약산온천,Yaksan Spa,대구광역시,달성군,논공읍,12825.54105,3544.501687,1,달성6
7111032600,2641,응암3리1,,대구광역시,달성군,구지면,12825.6897,3538.5639,1,
7111032700,1582,동촌역(구길),Dongchon Station,대구광역시,동구,동촌동,12838.9579,3553.1911,1,618
7111032800,1586,금사리하이빌APT건너,Geumsari Highvill Apt,대구광역시,동구,동촌동,12839.3693,3553.0417,1,618
7111032900,2922,강정(종점),Gangjeong,대구광역시,달성군,다사읍,12827.83855,3550.572511,1,성서2
7111034100,5544,방천리2,Seojae Bangcheon-ri,대구광역시,달성군,다사읍,12830.3721,3553.2484,5,"405, 509, 523, 7250, 성서3"
7111035200,1810,옥포초등학교건너,Okpo Elementary School,대구광역시,달성군,옥포면,12827.858,3547.3488,5,"600, 623, 655, 급행4, 달성2"
7111035300,3044,정대리(대구미술광장),Jeongdae-ri,대구광역시,달성군,가창면,12834.0326,3545.3056,1,가창2
7111035400,2650,오2리(음지머구),O 2-ri,대구광역시,달성군,가창면,12836.0894,3547.3983,1,가창2
7111036200,3084,동곡1리3,Donggok 1-ri,대구광역시,달성군,하빈면,12824.8605,3551.9697,1,성서2
7111036300,3085,동곡1리1,Donggok 1-ri,대구광역시,달성군,하빈면,12824.8682,3551.8139,1,성서2
7111036400,2535,하산2리,Hasan 2-ri,대구광역시,달성군,하빈면,12824.4435,3552.9255,1,성서2
7111036600,2595,무등2리입구건너,Mudeung 2-ri,대구광역시,달성군,하빈면,12827.0818,3554.8637,1,성서2
7111036700,2532,연화리2,Yeonhwa-ri,대구광역시,달성군,다사읍,12827.0385,3551.2887,1,성서2
7111036800,1720,구라리,Gura-ri,대구광역시,달성군,화원읍,12829.7741,3548.4527,1,달성1
7111036900,2495,화원유원지입구,Hwawon Resort,대구광역시,달성군,화원읍,12828.72647,3548.566279,2,"650, 달성1"
7111037000,2406,대동공업건너,Daedong Industrial Co Ltd,대구광역시,달성군,논공읍,12827.417,3543.5673,2,"600, 655"
7111037300,1811,본리1리동회관앞,Bolli 1-ri dong Hall,대구광역시,달성군,옥포면,12827.4277,3547.533,1,
7111037500,1812,본리1리동회관건너,Bolli 1-ri dong Hall,대구광역시,달성군,옥포면,12827.4277,3547.5285,1,달성2
7111037700,2581,평촌2리,Pyeongchon 2-ri,대구광역시,달성군,구지면,12826.947,3538.7253,1,달성7
7111038300,2582,목단1리,Mokdan 1-ri,대구광역시,달성군,구지면,12825.1587,3537.4989,1,달성7
7111038400,2623,한정3리,Hanjeong 3-ri,대구광역시,달성군,유가면,12827.153,3539.3188,2,"달성6, 달성7"
7111038500,1514,현풍고속도로밑,Hyeonpung Expressway,대구광역시,달성군,현풍면,12826.2787,3542.321,4,"600, 655, 달성5, 달성6"
7111038600,5822,하산스무지(종점),Hasanseumuji,대구광역시,달성군,하빈면,12824.9649,3553.4111,1,성서2
7111038700,5823,도의리,Doui-ri,대구광역시,달성군,유가면,12827.7237,3539.6282,1,달성6
7111038800,2681,유곡리,Yugok-ri,대구광역시,달성군,유가면,12828.1093,3540.1698,1,달성5
7111038900,5825,유산리,Yusan-ri,대구광역시,달성군,구지면,12825.7645,3537.4199,1,달성7
7111039000,4848,예현2리마을회관,Yehyeon 2-ri Maeul Center,대구광역시,달성군,구지면,12826.3801,3538.1703,1,달성7
7111039200,4747,현풍시외버스터미널,Hyeonpung Bus Terminal,대구광역시,달성군,현풍면,12826.4709,3541.9502,5,"600, 달성3, 달성5, 달성6, 달성7"
7111039300,4546,유곡리(회차지),Yugok-ri,대구광역시,달성군,유가면,12828.2121,3540.1552,1,달성5
7111039400,3338,다사읍사무소앞,Dasa Town Office,대구광역시,달성군,다사읍,12834.2819,3549.9256,10,"250, 425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서3"
7111039500,3335,동서아파트건너,Dongseo Apts,대구광역시,달성군,다사읍,12827.86,3551.8619,4,"425, 달서1, 성서1, 성서3"
7111039600,3336,동서아파트앞,Dongseo Apts,대구광역시,달성군,다사읍,12827.84445,3551.87625,4,"425, 달서1, 성서1-1, 성서3"
7111039800,3355,에코테마파크대구숲남문앞,Eco Theme Park Daegu Forest,대구광역시,달성군,가창면,12837.7548,3547.5947,6,"240, 304, 405, 413, 449, 가창2"
7111039900,5279,에코테마파크대구숲남문건너,Eco Theme Park Daegu Forest,대구광역시,달성군,가창면,12837.7439,3547.6446,6,"240, 304, 405, 413, 449, 가창2"
7111040200,2423,스파밸리2,Spa Valley,대구광역시,달성군,가창면,12838.3115,3547.26938,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111040300,4008,스파밸리1,Spa Valley,대구광역시,달성군,가창면,12838.3445,3547.2182,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111040400,2707,비슬산휴양림주차장,Biseulsan Natural Forest Resort,대구광역시,달성군,유가면,12830.349,3541.6289,2,"600, 달성5"
7111040500,2717,성산3동,Seongsan 3-dong,대구광역시,달성군,화원읍,12828.8477,3548.5585,1,달서3
7111040700,1834,푸르밀대구공장,Purmil CO. LTD,대구광역시,달성군,논공읍,12828.17018,3544.39802,2,"600, 달성5"
7111040800,5034,달성산업단지관리공단1,Dalseong Industrial Management Corp,대구광역시,달성군,논공읍,12827.2523,3543.80948,3,"600, 달성5, 달성6"
7111040900,5035,달성산업단지관리공단2,Dalseong Industrial Management Corp,대구광역시,달성군,논공읍,12827.26988,3543.80702,2,"600, 달성5"
7111041000,1843,유신섬유네거리1,Yusin Textile (4) Junction,대구광역시,달성군,논공읍,12828.0608,3544.01012,2,"600, 655"
7111041100,3538,대리마을회관건너,Dae-ri Maeul Center,대구광역시,달성군,현풍면,12825.63152,3539.9324,2,"600, 달성3"
7111041200,3536,구지면사무소건너,Guji Town Office,대구광역시,달성군,현풍면,12824.79212,3539.54168,3,"600, 달성3, 달성7"
7111041300,3537,구지면사무소앞,Guji Town Office,대구광역시,달성군,구지면,12824.79596,3539.538318,3,"600, 달성3, 달성7"
7111041400,3843,내리2,Nae-ri,대구광역시,달성군,구지면,12824.3793,3538.4647,1,달성7
7111041800,4063,문양기지창건너,Munyang Train Depot,대구광역시,달성군,다사읍,12826.15952,3551.5373,5,"20, 250, 50, 50-1, 성서2"
7111041900,4062,문양기지창앞,Munyang Train Depot,대구광역시,달성군,다사읍,12826.15712,3551.53628,7,"0-89, 20, 250, 50, 50-1, 51, 성서2"
7111042000,9098,문양역건너,Munyang Station,대구광역시,달성군,다사읍,12826.27088,3551.81378,7,"0-89, 20, 250, 50, 50-1, 51, 성서2"
7111042100,9099,문양역앞,Munyang Station,대구광역시,달성군,다사읍,12826.268,3551.80742,5,"0-89, 250, 50, 50-1, 성서2"
7111042200,4066,문양리(서부실),Munyang-ri,대구광역시,달성군,다사읍,12826.16648,3552.4094,1,성서2
7111042300,4058,응암2리,Eungam 2-ri,대구광역시,달성군,구지면,12825.24002,3538.87808,1,
7111042400,4059,응암3리2,Eungam 3-ri,대구광역시,달성군,구지면,12825.69932,3538.56068,1,
7111042500,1516,구지농공단지1,Guji Agriculture-Industrial Cmplx,대구광역시,달성군,구지면,12826.08602,3538.8413,1,
7111042600,4061,구지농공단지2,Guji Agriculture-Industrial Cmplx,대구광역시,달성군,구지면,12826.0832,3538.83428,1,
7111042700,4056,응암1리1,Eungam 1-ri,대구광역시,달성군,구지면,12825.5588,3539.29568,2,"달성3, 달성7"
7111042800,4057,응암1리2,Eungam 1-ri,대구광역시,달성군,구지면,12825.5573,3539.30162,2,"달성3, 달성7"
7111043000,3648,매곡정수사업소앞,Maegok Water Purification Plant,대구광역시,달성군,다사읍,12827.13188,3551.48942,9,"425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서3"
7111043100,3650,영남농업연구소콩연구,Yeongnam Agricultural,대구광역시,달성군,하빈면,12826.67738,3554.42612,1,성서2
7111043200,3649,하빈우체국건너,Habin Post Office,대구광역시,달성군,하빈면,12826.7387,3554.1806,1,성서2
7111043300,3652,기곡리1,Gigok-ri,대구광역시,달성군,하빈면,12826.6349,3555.5227,1,성서2
7111043400,3653,기곡리2,Gigok-ri,대구광역시,달성군,하빈면,12826.6255,3555.5377,1,성서2
7111043500,4849,봉촌1리2,Bongchon 1-ri,대구광역시,달성군,하빈면,12824.35862,3551.6954,1,성서2
7111043600,4850,봉촌1리3,Bongchon 1-ri,대구광역시,달성군,하빈면,12824.35718,3551.68898,1,성서2
7111043800,4857,옥포농협,Okpo Nonghyup,대구광역시,달성군,옥포면,12827.73908,3547.328,1,달성2
7111043900,1848,위천삼거리(논공방향),Wicheon (3) Junction,대구광역시,달성군,논공읍,12823.94312,3545.6015,2,"600, 655"
7111044000,4858,삼리1리2,Samri 1-ri,대구광역시,달성군,논공읍,12824.52968,3546.05678,2,"600, 655"
7111044100,4859,창1리1,Chang 1-ri,대구광역시,달성군,구지면,12825.1088,3539.5307,2,"달성3, 달성7"
7111044200,4860,창1리2,Chang 1-ri,대구광역시,달성군,구지면,12825.12872,3539.5322,2,"달성3, 달성7"
7111044300,4593,하빈농협동곡지점2,Habin Nonghyup Donggok Branch,대구광역시,달성군,하빈면,12825.2504,3552.63098,2,"20, 성서2"
7111044400,4594,감문1리4,Gammun1-ri,대구광역시,달성군,하빈면,12826.10978,3553.8434,1,성서2
7111044500,1370,하빈농협앞,Habin Nonghyup,대구광역시,달성군,하빈면,12826.586,3554.04488,1,성서2
7111044600,2952,세천고개1,Secheon-gogae,대구광역시,달성군,다사읍,12828.73549,3552.581841,1,성서3
7111044700,5166,세천리2,Secheon-ri,대구광역시,달성군,다사읍,12828.56582,3552.65678,1,성서3
7111044800,2910,세천리3,Secheon-ri,대구광역시,달성군,다사읍,12828.5915,3552.66752,1,성서3
7111044900,2953,세천고개2,Secheon-gogae,대구광역시,달성군,다사읍,12828.72033,3552.585464,1,성서3
7111045000,4599,서재들,Seojaedeul,대구광역시,달성군,다사읍,12829.25734,3552.424216,2,"성서1, 성서3"
7111045100,4600,다사읍사무소서재출장소건너,Dasa Town Office,대구광역시,달성군,다사읍,12829.67702,3552.34268,2,"성서1-1, 성서3"
7111045200,5413,응암3리입구,Eungam 3-ri,대구광역시,달성군,구지면,12825.8396,3538.568,1,
7111045300,1547,냉천리1,Naengcheon-ri,대구광역시,달성군,가창면,12838.6263,3546.9656,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045400,1548,냉천리2,Naengcheon-ri,대구광역시,달성군,가창면,12838.6223,3546.9175,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045500,1881,대림생수,Daerim Spring Water,대구광역시,달성군,가창면,12838.7085,3546.623,6,"240, 304, 405, 413, 449, 가창2"
7111045600,1965,가창중학교건너,Gachang Middle School,대구광역시,달성군,가창면,12838.7546,3546.5065,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045700,1518,가창중학교앞,Gachang Middle School,대구광역시,달성군,가창면,12838.7632,3546.4434,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045800,1519,가창초등학교건너,Gachang Daeil,대구광역시,달성군,가창면,12838.8396,3546.2722,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045900,2596,가창초등학교앞,Gachang Elementary School,대구광역시,달성군,가창면,12838.89884,3546.173999,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111046000,5049,대일1리마을회관건너,Daeil 1-ri Community Center,대구광역시,달성군,가창면,12838.9179,3546.0859,2,"405, 가창2"
7111046100,1539,주1리2,Ju 1-ri,대구광역시,달성군,가창면,12839.0823,3545.7222,2,"405, 가창2"
7111046200,1523,주리(삼진식당),Ju-ri,대구광역시,달성군,가창면,12839.0569,3545.4951,2,"405, 가창2"
7111046300,1538,옥분리(구진터),Okbun-ri,대구광역시,달성군,가창면,12839.0813,3545.4954,2,"405, 가창2"
7111046400,1537,주2리1,Ju 2-ri,대구광역시,달성군,가창면,12839.0087,3545.3179,2,"405, 가창2"
7111046500,1524,주2리(최정사입구),Ju 2-ri,대구광역시,달성군,가창면,12838.9779,3545.2627,2,"405, 가창2"
7111046600,5278,옥분리1,Okbun-ri,대구광역시,달성군,가창면,12838.9908,3545.1297,2,"405, 가창2"
7111046700,5417,옥분리마을회관앞,Okbun-ri Maeul Center,대구광역시,달성군,가창면,12838.9979,3545.1456,2,"405, 가창2"
7111046800,5050,옥산정미소,Oksan Rice Mill,대구광역시,달성군,가창면,12839.0452,3545.0356,2,"405, 가창2"
7111046900,1526,담안마을1,Daman-maeul,대구광역시,달성군,가창면,12839.1086,3544.8431,2,"405, 가창2"
7111047000,5419,담안마을2,Daman-maeul,대구광역시,달성군,가창면,12839.1137,3544.8624,2,"405, 가창2"
7111047100,1527,송정마을1,Songjeong-maeul,대구광역시,달성군,가창면,12839.1851,3544.6755,2,"405, 가창2"
7111047200,5420,송정마을2,Songjeong-maeul,대구광역시,달성군,가창면,12839.1877,3544.6979,2,"405, 가창2"
7111047300,1634,삼산리입구건너,Samsan-ri,대구광역시,달성군,가창면,12839.3927,3544.4679,2,"405, 가창2"
7111047400,2422,샛터마을입구,Saeteo-maeul,대구광역시,달성군,가창면,12839.05012,3544.977841,2,"405, 가창2"
7111047500,1191,건영캐스빌건너,Kunyoung Casvill,대구광역시,달성군,다사읍,12829.7199,3552.1303,7,"405, 509, 523, 7250, 급행7, 성서1, 성서3"
7111047700,1916,대실역(4번출구),Daesil Station,대구광역시,달성군,다사읍,12827.97382,3551.462682,4,"425, 달서1, 성서1, 성서3"
7111047800,1906,매곡초등학교앞,Maegok Elementary School,대구광역시,달성군,다사읍,12828.04232,3551.781251,4,"425, 달서1, 성서1, 성서3"
7111047900,1549,정대숲,Jeongdaesup,대구광역시,달성군,가창면,12833.51065,3545.130964,1,가창2
7111048000,2603,무등1리3,Mudeung 1-ri,대구광역시,달성군,하빈면,12827.79655,3555.694315,1,성서2
7111048100,2590,묘2리(전마),Myo 2-ri,대구광역시,달성군,하빈면,12825.2901,3553.7095,2,"20, 성서2"
7111048200,1932,이현고개삼거리,Ihyeongogae (3) Junction,대구광역시,달성군,다사읍,12827.5721,3552.8014,1,성서3
7111048300,5414,대림생수앞,Daerim Spring Water,대구광역시,달성군,가창면,12838.691,3546.6403,6,"240, 304, 405, 413, 449, 가창2"
7111048400,4060,대1리용흥지건너,Dae 1-ri Yongheungji,대구광역시,달성군,현풍면,12825.92716,3539.996058,3,"600, 급행8, 달성3"
7111048500,2710,화남초등학교건너,Hwanam Elementary School,대구광역시,달성군,화원읍,12829.85884,3548.022716,2,"623, 달성2"
7111048600,2697,화남초등학교앞,Hwanam Elementary School,대구광역시,달성군,화원읍,12829.8882,3548.0236,3,"623, 651, 달성2"
7111048900,2721,모개월앞,Mogaewol,대구광역시,달성군,하빈면,12826.5435,3555.726,1,성서2
7111049000,2703,모개월입구,Mogaewol,대구광역시,달성군,하빈면,12826.54114,3555.719314,1,성서2
7111049100,2700,정대숲건너,Jeongdaesup,대구광역시,달성군,가창면,12833.42126,3545.009208,1,가창2
7111049200,2715,구삼폭포앞,Gusam Waterfall,대구광역시,달성군,가창면,12834.8373,3546.3216,1,가창2
7111049300,2714,구삼폭포건너,Gusam Waterfall,대구광역시,달성군,가창면,12834.83865,3546.294186,1,가창2
7111049400,2447,명곡지구앞,Myeonggok Area,대구광역시,달성군,화원읍,12829.4708,3547.995,3,"651, 달성2, 달성5"
7111049500,2448,교항2리마을입구,Gyohang 2-ri,대구광역시,달성군,옥포면,12826.79413,3547.108683,1,달성2
7111049600,2430,반송4교앞,Bansong 4-gyo (Brigde),대구광역시,달성군,옥포면,12830.1923,3545.2691,3,"600, 달성2, 달성5"
7111049700,2429,반송4교건너,Bansong 4-gyo (Brigde),대구광역시,달성군,옥포면,12830.1941,3545.2636,3,"600, 달성2, 달성5"
7111049800,2901,강정보(디아크문화관)건너,Gangjeongbo(The ARC),대구광역시,달성군,다사읍,12827.93824,3550.591711,1,성서2
7111049900,2900,강정보(디아크문화관)입구,Gangjeongbo(The ARC),대구광역시,달성군,다사읍,12827.93856,3550.586389,1,성서2
7111050000,2501,하빈농협건너,Habin Nonghyup,대구광역시,달성군,하빈면,12826.4329,3554.003913,1,성서2
7111050100,2475,하빈농협입구,Habin Nonghyup,대구광역시,달성군,하빈면,12826.4315,3553.9985,1,성서2
7111050200,2517,연젓마을입구,Yeongeot-maeul,대구광역시,달성군,하빈면,12826.7171,3555.1068,1,성서2
7111050300,2489,연젓마을건너,Yeongeot-maeul,대구광역시,달성군,하빈면,12826.71163,3555.109974,1,성서2
7111050400,2493,현풍새마을금고,Hyeonpung Saemaeul Finance Firm,대구광역시,달성군,현풍면,12826.65373,3541.795687,4,"600, 달성5, 달성6, 달성7"
7111050500,2728,새마을입구,Saemaeul,대구광역시,달성군,가창면,12836.41305,3547.590434,1,가창2
